3;2016;2;46035;2;20;55.4;2.5;18500
3;2015;1;44652;3;150;53.0;2.0;11495
3;2014;1;57942;3;145;53.0;2.0;10999
3;2017;2;13285;2;135;57.6;2.5;21998
3;2016;2;60602;2;20;55.4;2.5;17250
3;2016;2;46035;2;20;55.4;2.5;18695
3;2017;1;32815;3;125;60.1;2.0;13998
3;2014;1;88870;3;125;57.6;2.0;9780
3;2016;2;30117;2;20;57.6;2.5;18998
3;2015;1;63000;3;165;49.6;2.2;10995
3;2017;2;28486;2;20;55.4;2.5;22995
3;2016;2;30000;2;20;57.6;2.5;19490
3;2015;2;45848;3;265;42.2;2.2;12480
3;2017;2;27999;2;135;57.6;2.5;21000
3;2016;2;31059;2;20;55.4;2.5;21000
3;2014;1;57942;3;145;53.0;2.0;10999
3;2017;2;19511;2;20;55.4;2.5;22000
3;2016;1;49814;3;125;60.1;2.0;12498
3;2018;2;18861;2;135;55.4;2.5;25500
3;2017;2;41351;2;20;55.4;2.5;19998
3;2013;1;59934;3;165;49.6;2.2;9990
3;2017;1;22565;3;125;60.1;2.0;16675
3;2019;2;10853;2;135;51.1;2.5;29000
3;2016;1;56437;3;125;60.1;2.0;13000
3;2016;2;15364;2;20;55.4;2.5;23000
3;2013;1;62541;3;165;49.6;2.2;9945
3;2019;2;7576;2;140;49.6;2.5;33880
3;2017;2;39833;2;20;55.4;2.5;21480
3;2015;1;45757;3;125;57.6;2.0;13500
3;2015;1;45757;3;125;57.6;2.0;13500
3;2019;2;16360;2;135;51.1;2.5;27790
3;2016;2;37852;2;20;57.6;2.5;17795
3;2016;2;4671;2;20;57.6;2.5;21298
3;2016;2;49962;2;20;55.4;2.5;19287
3;2013;1;70964;3;165;49.6;2.2;9250
3;2014;1;52561;3;125;57.6;2.0;11000
3;2015;1;10763;3;125;57.6;2.0;13200
3;2019;2;6691;2;135;49.6;2.5;29980
3;2016;2;24757;2;20;57.6;2.5;19995
3;2016;2;43546;2;20;55.4;2.5;18995
3;2017;2;10985;1;200;43.5;2.0;19480
3;2016;2;31522;2;20;57.6;2.5;18498
3;2017;2;30305;1;145;43.5;2.0;18490
3;2016;2;32311;2;20;57.6;2.5;19490
3;2017;2;25889;2;20;55.4;2.5;22995
3;2017;2;39000;2;140;57.6;2.5;18995
3;2017;2;30724;1;205;43.5;2.0;18490
3;2014;1;67712;3;150;53.0;2.0;10490
3;2016;2;24560;1;205;43.5;2.0;16980
3;2014;1;49429;3;150;53.0;2.0;10995
3;2016;2;13586;2;20;57.6;2.5;21495
3;2019;2;8000;2;140;49.6;2.5;33595
3;2016;1;27762;3;125;60.1;2.0;14995
3;2016;2;16000;2;20;55.4;2.5;21995
3;2016;1;22262;3;125;60.1;2.0;14295
3;2017;2;28546;1;205;43.5;2.0;17390
3;2016;1;19570;3;125;60.1;2.0;16980
3;2017;1;57423;3;150;60.1;2.0;12998
3;2017;2;27498;2;140;57.6;2.5;20290
3;2017;2;48265;2;20;55.4;2.5;20690
3;2016;1;38655;3;125;60.1;2.0;13290
3;2017;2;16000;1;200;43.5;2.0;19000
3;2017;2;20829;2;135;57.6;2.5;20498
3;2016;2;11544;2;20;57.6;2.5;19490
3;2016;2;39039;2;20;55.4;2.5;21990
3;2020;2;1652;2;135;49.6;2.5;31790
3;2016;1;20553;3;125;60.1;2.0;15990
3;2016;2;32132;2;20;55.4;2.5;20790
3;2017;2;30489;2;140;57.6;2.5;19995
3;2015;2;50417;3;265;42.2;2.2;13690
3;2017;2;14562;2;20;57.6;2.5;21990
3;2016;2;40049;2;20;57.6;2.5;18490
3;2013;1;29445;3;160;49.6;2.2;11995
3;2018;2;13833;1;145;43.5;2.0;22995
3;2016;2;31492;2;20;57.6;2.5;18995
3;2016;2;37971;2;20;57.6;2.5;18710
3;2017;2;37386;2;20;57.6;2.5;18798
3;2017;2;25601;2;20;57.6;2.5;20995
3;2016;2;60841;1;200;43.5;2.0;13610
3;2017;2;17681;1;145;43.5;2.0;20990
3;2017;2;39343;2;20;57.6;2.5;19995
3;2016;2;16551;2;20;55.4;2.5;23995
3;2017;2;29655;2;140;57.6;2.5;19995
3;2017;2;21263;2;20;57.6;2.5;21498
3;2017;2;22329;2;20;57.6;2.5;21995
3;2016;1;25801;3;125;60.1;2.0;14995
3;2015;2;48125;3;260;42.2;2.2;11795
3;2016;2;46531;2;20;57.6;2.5;18995
3;2017;2;25303;2;20;57.6;2.5;20000
3;2017;2;22726;2;20;57.6;2.5;21795
3;2017;1;39624;3;145;60.1;2.0;15295
3;2017;2;8992;2;20;57.6;2.5;21095
3;2017;2;31685;2;20;55.4;2.5;19995
3;2017;2;27751;2;20;55.4;2.5;21500
3;2018;2;23165;1;145;43.5;2.0;19990
3;2015;1;60148;3;125;57.6;2.0;9547
3;2018;2;10864;2;140;55.4;2.5;25980
3;2020;2;1500;2;135;51.1;2.5;33995
3;2017;1;22864;3;145;60.1;2.0;15995
3;2016;1;32070;3;125;60.1;2.0;14499
3;2017;1;61000;3;150;60.1;2.0;14450
3;2016;2;8080;2;20;57.6;2.5;20349
3;2016;1;14152;3;125;60.1;2.0;13900
3;2016;2;30635;2;20;57.6;2.5;18590
3;2016;1;37849;3;125;60.1;2.0;13790
3;2016;1;30100;3;125;60.1;2.0;14288
3;2015;1;18200;3;125;57.6;2.0;13499
3;2017;1;17000;3;125;60.1;2.0;16711
3;2015;2;36426;1;235;39.2;2.0;13330
3;2016;1;31457;3;125;60.1;2.0;13999
3;2014;1;30726;3;145;53.0;2.0;12495
3;2016;2;24770;2;20;57.6;2.5;18999
3;2017;1;11556;3;125;60.1;2.0;18562
3;2017;1;26191;3;125;60.1;2.0;15293
3;2019;2;7191;2;135;49.6;2.5;33626
3;2015;1;56203;3;150;53.0;2.0;12711
3;2013;1;57299;3;165;49.6;2.2;10311
3;2016;2;18078;2;20;57.6;2.5;20298
3;2017;2;65452;2;20;57.6;2.5;17235
3;2017;2;17807;2;20;57.6;2.5;21508
3;2017;2;15507;2;20;57.6;2.5;21766
3;2015;1;46000;3;150;53.0;2.0;12232
3;2018;2;13000;2;140;55.4;2.5;25991
3;2017;2;19849;2;20;57.6;2.5;21322
3;2016;2;24281;2;20;55.4;2.5;21192
3;2019;2;4271;2;135;49.6;2.5;32860
3;2016;2;35046;2;20;55.4;2.5;20791
3;2019;2;7735;2;135;49.6;2.5;33892
3;2017;2;7408;2;20;57.6;2.5;22362
3;2016;2;13322;2;20;57.6;2.5;20000
